,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
223,20140918T000000,325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1966,0,98030,47.3758,-122.217,2080,9583
224,20140903T000000,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,1994,0,98038,47.3828,-122.023,2020,8031
225,20140604T000000,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1942,0,98146,47.5123,-122.373,1280,7392
226,20150309T000000,479950.0,2,2.0,1510,6516,1.0,0,0,3,8,2005,0,98053,47.7076,-122.013,1640,6009
227,20140529T000000,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1978,0,98023,47.2922,-122.371,1510,9753
228,20150115T000000,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,1961,0,98031,47.4075,-122.214,1960,13068
229,20150303T000000,516500.0,3,2.5,1480,4729,2.0,0,0,3,7,2004,0,98053,47.6794,-122.034,2250,4729
230,20150413T000000,655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1915,1978,98166,47.4497,-122.375,2030,13193
231,20140616T000000,500000.0,4,2.75,2280,15347,1.0,0,0,5,7,1960,0,98059,47.5218,-122.164,2280,15347
232,20141121T000000,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1978,0,98023,47.3103,-122.339,2120,8236
233,20141120T000000,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1961,0,98024,47.5687,-121.899,1150,13702
234,20140902T000000,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1947,0,98108,47.5575,-122.303,2090,4800
235,20140610T000000,1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,1983,0,98033,47.6489,-122.183,3430,35096
236,20150409T000000,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1976,0,98010,47.3459,-121.95,2070,80100
237,20150320T000000,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1904,2005,98122,47.6136,-122.303,1510,4740
238,20140701T000000,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,1993,0,98077,47.7641,-122.023,2920,148539
239,20140529T000000,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,1965,0,98003,47.3376,-122.324,2600,13988
240,20141208T000000,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1968,0,98003,47.3173,-122.319,1190,8640
241,20141001T000000,210000.0,2,1.0,830,6000,1.0,0,0,3,6,1940,0,98126,47.5308,-122.376,830,4960
242,20150127T000000,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1925,0,98115,47.6727,-122.299,1450,3750
243,20150427T000000,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1954,0,98002,47.3221,-122.216,1260,8316
244,20140826T000000,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,1918,0,98103,47.6779,-122.353,1390,3060
245,20150212T000000,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,1990,0,98023,47.3076,-122.395,2570,10377
246,20140929T000000,2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,2000,0,98074,47.6338,-122.072,3120,18841
247,20150226T000000,181000.0,2,1.5,720,5120,1.0,0,0,3,6,1954,0,98106,47.5218,-122.357,1150,2566
248,20150314T000000,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,1976,0,98002,47.2785,-122.213,2010,7650
249,20150422T000000,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,1918,0,98103,47.6846,-122.345,1390,3000
250,20140923T000000,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1978,0,98032,47.3656,-122.278,1750,7209
251,20140513T000000,455000.0,4,2.5,3360,7685,2.0,0,0,3,9,2001,0,98058,47.4369,-122.111,3060,6567
252,20150401T000000,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1991,0,98045,47.4616,-121.711,1730,36224
253,20150421T000000,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,1953,0,98118,47.5405,-122.27,1620,6331
254,20140929T000000,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1987,0,98030,47.3507,-122.178,1630,6458
255,20140519T000000,592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1928,0,98115,47.6979,-122.32,1420,6816
256,20141020T000000,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1955,0,98106,47.5278,-122.345,1910,7620
257,20150211T000000,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1974,0,98059,47.4756,-122.147,1550,10650
258,20141124T000000,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1979,0,98045,47.4437,-121.772,1380,10098
259,20140829T000000,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2006,0,98052,47.7048,-122.109,2990,5659
260,20141202T000000,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1911,0,98112,47.6362,-122.302,1660,4400
261,20141024T000000,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1960,0,98198,47.4207,-122.29,1600,8470
262,20141216T000000,525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1979,0,98074,47.6154,-122.047,2380,33450
263,20150428T000000,425000.0,2,1.0,770,5040,1.0,0,0,3,5,1930,0,98144,47.5964,-122.299,1330,2580
264,20141027T000000,369900.0,1,0.75,760,10079,1.0,1,4,5,5,1936,0,98070,47.4683,-122.438,1230,14267
265,20140519T000000,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1988,0,98031,47.4045,-122.171,1950,7475
266,20140929T000000,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1954,0,98106,47.5544,-122.358,1130,6350
267,20140814T000000,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1937,0,98115,47.6802,-122.29,1320,4465
268,20150409T000000,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1979,0,98023,47.2988,-122.371,2070,8250
269,20150504T000000,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,1982,2008,98004,47.6312,-122.223,3890,20060
270,20141007T000000,1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,1989,0,98077,47.7285,-122.042,4180,47443
271,20150501T000000,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1939,0,98133,47.7107,-122.352,1440,7530
272,20141017T000000,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1967,0,98003,47.3271,-122.323,1350,8164
273,20140925T000000,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1961,0,98178,47.5053,-122.255,1320,7619
274,20141124T000000,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,1954,2003,98199,47.6601,-122.4,1440,2225
275,20150320T000000,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2006,0,98031,47.4145,-122.166,2653,4927
276,20150127T000000,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,1960,0,98058,47.4672,-122.165,1660,10530
277,20141113T000000,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2014,0,98028,47.7618,-122.261,1860,12136
278,20150505T000000,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,1997,0,98038,47.3828,-122.071,2670,49385
279,20150505T000000,405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1908,0,98118,47.5362,-122.268,2020,6000
280,20140703T000000,304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1969,0,98031,47.3954,-122.206,1720,11088
281,20150227T000000,170000.0,2,1.0,860,5265,1.0,0,0,3,6,1931,0,98178,47.5048,-122.272,1650,8775
282,20150513T000000,2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,1905,1994,98122,47.6166,-122.287,3050,7556
283,20140630T000000,780000.0,4,2.5,3500,7048,2.0,0,0,3,9,2005,0,98053,47.6811,-122.025,3920,7864
284,20150410T000000,330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1988,0,98028,47.7486,-122.23,2570,13300
285,20140905T000000,370000.0,4,2.5,2720,8666,2.0,0,0,3,9,1992,0,98030,47.3846,-122.169,2410,8100
286,20141017T000000,467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1979,0,98072,47.7564,-122.144,2300,9750
287,20150209T000000,405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1980,0,98034,47.7198,-122.193,1670,7320
288,20140702T000000,675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1985,0,98006,47.5461,-122.151,2310,10300
289,20140812T000000,500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1954,0,98006,47.5712,-122.143,1520,13527
290,20140723T000000,389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1968,0,98166,47.4281,-122.343,2410,15256
291,20150224T000000,630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1975,0,98034,47.7128,-122.223,2120,9600
292,20141022T000000,360000.0,4,2.5,2160,9528,2.0,0,0,3,9,1992,0,98001,47.3341,-122.255,2280,9937
293,20141002T000000,580000.0,4,3.0,3280,11060,2.0,0,0,3,8,1986,0,98056,47.5399,-122.181,2320,11004
294,20140709T000000,550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1929,0,98126,47.5717,-122.375,2390,4166
295,20140710T000000,879000.0,4,2.5,3360,22111,2.0,0,0,3,10,1994,0,98075,47.5951,-122.017,3150,11374
296,20140822T000000,265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1993,0,98042,47.3536,-122.144,1740,7316
297,20150304T000000,446500.0,3,2.5,2650,7286,2.0,0,0,3,8,1990,0,98059,47.5084,-122.154,2400,7220
298,20140602T000000,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1963,0,98108,47.5586,-122.311,2140,5592
299,20140529T000000,267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1957,0,98188,47.4427,-122.274,1630,9052
300,20140624T000000,3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2002,0,98074,47.6053,-122.077,4550,19508
301,20140811T000000,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,1998,0,98003,47.3494,-122.301,2510,7903
302,20140619T000000,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,1948,0,98117,47.6933,-122.393,2190,7310
303,20150401T000000,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2006,0,98038,47.3537,-122.0,2370,4590
304,20150115T000000,315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1964,0,98166,47.476,-122.337,1460,10139
305,20150217T000000,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,1913,0,98112,47.6239,-122.298,1740,4000
306,20150403T000000,550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1965,0,98177,47.7776,-122.384,1800,8275
307,20140612T000000,610750.0,4,2.25,2180,7297,2.0,0,0,3,8,1984,0,98074,47.6459,-122.058,2250,9781
308,20150228T000000,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1908,0,98105,47.6692,-122.297,1460,5000
309,20150108T000000,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,1960,0,98056,47.5376,-122.18,2720,8330
310,20150209T000000,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1928,0,98144,47.601,-122.294,2440,5750
311,20141023T000000,201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1915,0,98065,47.529,-121.837,1660,78408
312,20140502T000000,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,1921,0,98119,47.6345,-122.367,2880,5400
313,20140618T000000,1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,1997,0,98006,47.5503,-122.102,3860,11244
314,20141209T000000,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,1997,0,98006,47.5503,-122.102,3860,11244
315,20141105T000000,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1979,0,98058,47.4441,-122.125,2150,7350
316,20150408T000000,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1948,0,98133,47.7357,-122.333,1570,8162
317,20150511T000000,390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1988,0,98042,47.346,-122.157,2350,57500
318,20140723T000000,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1916,0,98103,47.6638,-122.345,1570,3864
319,20141122T000000,268750.0,4,1.0,800,8775,1.0,0,0,3,6,1943,0,98166,47.48,-122.336,1310,8775
320,20140513T000000,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,2013,0,98052,47.6759,-122.151,1560,8384
321,20141023T000000,520000.0,3,2.25,2030,16200,2.0,0,0,3,8,1984,0,98027,47.5162,-122.057,2660,17958
322,20140721T000000,230000.0,3,2.0,1450,11204,1.0,0,0,3,7,2003,0,98001,47.2639,-122.252,1520,9518
323,20150202T000000,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1969,0,98023,47.2929,-122.371,1510,9753
324,20140905T000000,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,1922,1984,98146,47.4957,-122.352,1820,7460
325,20150311T000000,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,1922,1984,98146,47.4957,-122.352,1820,7460
326,20141027T000000,274975.0,3,2.5,3030,45004,2.0,0,0,3,9,1987,0,98077,47.7721,-122.093,3080,35781
327,20140905T000000,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,1922,0,98102,47.644,-122.319,2320,5500
328,20150428T000000,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1952,0,98166,47.472,-122.344,1150,7600
329,20140725T000000,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1977,0,98005,47.592,-122.166,2500,10004
330,20140916T000000,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1951,2002,98105,47.669,-122.275,2370,6120
331,20150416T000000,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,1955,0,98198,47.42,-122.323,1590,7955
332,20140729T000000,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1991,0,98022,47.1913,-122.012,1910,10450
333,20150408T000000,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1924,0,98103,47.6666,-122.331,1710,5000
334,20140703T000000,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,1968,0,98040,47.5639,-122.217,2770,9525
335,20141007T000000,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,2003,0,98038,47.3483,-122.052,1800,5894
336,20140602T000000,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,2004,0,98072,47.7648,-122.164,2580,11045
337,20140722T000000,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1911,0,98103,47.6794,-122.357,1820,3750
338,20140826T000000,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1954,0,98133,47.7535,-122.354,1740,8000
339,20150501T000000,245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1954,0,98178,47.4945,-122.22,880,78408
340,20150424T000000,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,1962,0,98052,47.6945,-122.093,2560,14764
341,20141106T000000,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2010,0,98059,47.5222,-122.157,3470,8066
342,20140909T000000,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1957,0,98125,47.7222,-122.32,1580,8691
343,20141017T000000,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1991,0,98070,47.3796,-122.49,1660,20000
344,20140718T000000,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2002,0,98065,47.5374,-121.875,2380,5823
345,20140723T000000,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1943,0,98178,47.4897,-122.24,1020,7138
346,20141229T000000,239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1943,0,98178,47.4897,-122.24,1020,7138
347,20141205T000000,320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1930,0,98059,47.4716,-122.078,1360,32156
348,20141021T000000,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1987,0,98030,47.3581,-122.173,1720,12080
349,20150416T000000,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1973,0,98155,47.7713,-122.307,2040,8646
350,20140604T000000,299000.0,1,0.75,560,12120,1.0,0,0,3,4,1967,0,98014,47.675,-121.854,1300,19207
351,20140922T000000,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,1965,0,98040,47.5603,-122.222,2610,10180
352,20150126T000000,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1954,0,98166,47.4147,-122.337,1940,14400
353,20141203T000000,437500.0,2,1.0,990,3120,1.0,0,2,5,7,1907,0,98103,47.68,-122.353,1930,3120
354,20150324T000000,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1969,0,98001,47.3117,-122.27,1640,22654
355,20140604T000000,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1955,0,98118,47.543,-122.28,1600,5766
356,20140806T000000,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,2005,0,98038,47.3607,-122.034,2010,5091
357,20141006T000000,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1954,0,98006,47.5759,-122.137,1750,10530
358,20140505T000000,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1928,1954,98033,47.6891,-122.159,1340,17689
359,20140805T000000,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,2000,0,98116,47.565,-122.381,1520,5750
360,20140605T000000,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1992,0,98053,47.6359,-121.974,1580,28399
361,20140828T000000,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,1978,0,98059,47.4769,-122.141,2470,11340
362,20141210T000000,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1994,0,98038,47.3845,-122.029,1820,8168
363,20140819T000000,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,2013,0,98033,47.6743,-122.184,2040,9363
364,20140917T000000,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1966,0,98006,47.5651,-122.164,2920,8800
365,20150130T000000,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1994,0,98045,47.4853,-121.709,1380,44049
366,20150326T000000,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2002,0,98166,47.4508,-122.359,2140,17449
367,20141001T000000,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,1991,0,98074,47.6375,-122.016,3400,21455
368,20150423T000000,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1989,0,98075,47.5944,-122.042,2770,24361
369,20141120T000000,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1986,0,98056,47.4888,-122.182,1810,7650
370,20141204T000000,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1993,0,98056,47.5112,-122.19,1430,7220
371,20141001T000000,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1954,0,98133,47.7711,-122.341,1810,6929
372,20150324T000000,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1954,0,98133,47.7711,-122.341,1810,6929
373,20141223T000000,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,2004,0,98023,47.2813,-122.345,2860,9721
374,20140811T000000,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1994,0,98056,47.5038,-122.189,1650,7625
375,20140520T000000,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,2004,0,98075,47.5823,-121.97,3480,7447
376,20140609T000000,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1940,0,98125,47.7164,-122.304,1770,12600
377,20141027T000000,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1997,0,98038,47.3624,-122.045,1680,7500
378,20150429T000000,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,1960,0,98115,47.6831,-122.329,1910,3120
379,20150421T000000,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1904,2014,98144,47.592,-122.307,1590,2577
380,20140916T000000,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1954,0,98011,47.7461,-122.195,3130,19868
381,20140805T000000,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,1986,0,98077,47.7268,-122.06,3360,14142
382,20150313T000000,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2001,0,98019,47.7237,-121.959,2300,6930
383,20150121T000000,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1968,0,98052,47.6283,-122.095,2420,8050
384,20140728T000000,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,1998,0,98006,47.5543,-122.148,4050,19009
385,20141111T000000,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,1969,0,98040,47.5483,-122.226,2450,9691
386,20140625T000000,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1983,0,98072,47.7591,-122.146,1410,9600
387,20140515T000000,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1979,0,98058,47.4612,-122.169,1710,7350
388,20140905T000000,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,1993,0,98146,47.4987,-122.365,1880,12000
389,20140801T000000,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1954,0,98177,47.772,-122.358,1610,10020
390,20141210T000000,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1957,0,98106,47.5287,-122.35,1450,7620
391,20140917T000000,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1979,0,98008,47.6109,-122.114,1950,2856
392,20140618T000000,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,2005,0,98019,47.7736,-121.901,1790,27743
393,20140512T000000,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,1953,0,98004,47.6294,-122.218,3180,12239
394,20140728T000000,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,1983,0,98040,47.5634,-122.213,3600,16553
395,20150430T000000,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1950,0,98028,47.7405,-122.241,2000,9600
396,20150309T000000,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1958,0,98008,47.5976,-122.118,2110,8800
397,20140623T000000,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1962,0,98006,47.5722,-122.129,2000,10071
398,20140619T000000,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1909,2011,98118,47.5644,-122.289,1060,3500
399,20140619T000000,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1968,0,98058,47.4556,-122.157,1390,8750
400,20150306T000000,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,2008,0,98122,47.6055,-122.305,1630,1543
401,20140825T000000,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,1974,0,98022,47.1775,-122.022,1880,16963
402,20150422T000000,352000.0,2,1.0,940,5000,1.0,0,0,4,7,1937,0,98117,47.6879,-122.385,1560,4500
403,20150224T000000,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1994,0,98045,47.4807,-121.779,2430,22357
404,20140618T000000,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1994,0,98038,47.3845,-122.032,1820,7107
405,20140912T000000,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,2001,0,98116,47.5815,-122.402,1510,1352
406,20140806T000000,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,2001,0,98103,47.6609,-122.344,1290,3235
407,20150417T000000,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1998,0,98092,47.3163,-122.188,1570,5250
408,20150427T000000,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1995,0,98055,47.4309,-122.191,2090,6996
409,20140911T000000,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,1986,0,98038,47.401,-122.026,3180,36852
410,20150318T000000,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1991,0,98031,47.404,-122.191,1550,8134
411,20140716T000000,517534.0,2,1.0,833,143947,1.0,0,0,3,5,2006,0,98070,47.3889,-122.482,1380,143947
412,20141104T000000,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,1978,0,98077,47.7718,-122.095,2990,36497
413,20140723T000000,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,1995,0,98034,47.7067,-122.2,2450,8118
414,20150212T000000,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,1920,0,98178,47.504,-122.227,2850,6867
415,20140909T000000,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1967,0,98052,47.7015,-122.164,2520,18295
416,20140626T000000,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1964,0,98024,47.5753,-121.95,2690,174240
417,20150105T000000,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1962,0,98133,47.7448,-122.333,1910,8660
418,20141223T000000,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,2012,0,98019,47.7318,-121.982,2320,5465
419,20140710T000000,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,1999,0,98024,47.5954,-121.95,4680,211267
420,20141203T000000,482000.0,2,1.0,950,3960,1.0,0,0,3,7,1941,0,98103,47.6885,-122.337,1320,4050
421,20140730T000000,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1955,0,98006,47.5724,-122.179,1580,9800
422,20141219T000000,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,1988,0,98056,47.5272,-122.169,2360,11632
423,20150107T000000,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,1985,0,98058,47.4334,-122.161,2310,10094
424,20140717T000000,375000.0,2,1.0,940,5120,1.0,0,0,3,7,1909,0,98122,47.6073,-122.308,1300,5120
425,20150403T000000,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1996,0,98038,47.3592,-122.046,1850,8140
426,20141114T000000,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,1947,1974,98166,47.4546,-122.337,1620,39480
427,20150225T000000,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1976,0,98004,47.6408,-122.219,3530,15715
428,20140506T000000,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1971,0,98034,47.7245,-122.2,1460,9660
429,20150512T000000,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2005,0,98058,47.4362,-122.178,2310,5082
430,20141028T000000,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,1990,0,98042,47.3739,-122.156,2290,8250
431,20140908T000000,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,1987,0,98052,47.7205,-122.127,3930,21887
432,20140722T000000,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1922,0,98103,47.6636,-122.33,1810,3277
433,20140903T000000,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,2005,0,98055,47.4324,-122.197,1490,2094
434,20140919T000000,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2003,0,98011,47.7734,-122.224,2300,4674
435,20140916T000000,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1976,2014,98006,47.559,-122.164,2140,9131
436,20140821T000000,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,1983,0,98074,47.633,-122.041,3180,11398
437,20150312T000000,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,1991,0,98052,47.6954,-122.103,2860,9003
438,20140708T000000,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,2000,0,98115,47.6776,-122.318,1610,3090
439,20140916T000000,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1977,0,98146,47.504,-122.382,2460,11760
440,20140923T000000,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1954,0,98001,47.2613,-122.255,2077,4910
441,20140722T000000,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,1974,0,98001,47.3417,-122.271,1890,7519
442,20140715T000000,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1953,0,98105,47.6694,-122.275,2400,5406
443,20150422T000000,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1980,0,98038,47.4056,-121.955,1930,210394
444,20140819T000000,205000.0,3,1.0,940,7980,1.0,0,0,4,7,1960,0,98032,47.3838,-122.289,1150,8050
445,20141202T000000,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1968,0,98072,47.7487,-122.082,1920,9760
446,20141110T000000,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2005,0,98027,47.5534,-122.078,3630,7704
